Height,Weight,HandSize,ArmLength,FortyTime,TwentyTime,TenTime,Bench,Vertical,BroadJump,Shuttle,ThreeCone,SixtyShuttle,LastYearRecAvg,CareerRecAvg,LastYearReturnAvg,CareerReturnAvg,DraftRound,College,DraftYear,CareerRec,LastYearRec
71.4,191.0,9.88,30.5,4.54,2.67,1.65,,34.0,,4.01,,11.63,14.0,14.7,17.0,21.8,0,Mississippi State,1991,1143,447
71.4,178.0,9.63,31.0,4.56,2.64,1.65,,33.5,,4.08,,11.59,15.8,15.5,16.0,22.1,0,Western Michigan,1991,2082,792
71.5,193.0,9.75,32.5,4.56,2.67,1.64,,37.0,,3.97,,11.14,16.2,17.7,0,0,0,Michigan State,1991,954,517
70.3,175.0,8.5,30.5,,,,,36.0,,4.18,,11.49,13.9,12.6,0,0,0,Northwestern,1991,2474,834
73.8,183.0,8.75,32.5,4.62,2.71,1.65,,34.5,,4.03,,11.49,17.2,17.8,0,0,4,Syracuse,1991,1656,895
72.1,176.0,9.5,30.0,4.61,2.68,1.65,,33.0,,4.06,,11.31,15.6,15.1,0,0,2,Miami (FL),1991,1722,952
73.5,189.0,9.0,32.0,4.52,2.66,1.63,,36.5,,4.22,,11.16,16.4,16.4,45.0,24.5,0,Rice (TX),1991,115,115
72.6,185.0,9.63,31.5,4.7,2.73,1.65,,30.5,,4.3,,11.52,17.1,17.3,0,0,0,Missouri,1991,1760,957
73.6,193.0,10.0,30.0,4.74,2.7,1.68,,30.0,,4.18,,11.52,0,0,0,0,0,East Texas Baptist,1991,0,0
72.9,192.0,8.25,31.5,4.56,2.66,1.63,,33.0,,4.22,,11.45,17.4,17.7,0,0,3,Penn State,1991,1222,538
71.3,193.0,9.5,31.5,4.55,2.63,1.63,,31.0,,4.18,,11.83,14.0,14.0,0,0,0,Tennessee,1991,14,14
72.4,192.0,9.38,31.0,4.68,2.74,1.71,,33.5,,4.31,,11.72,15.4,16.6,19.0,20.0,3,Florida State,1991,2129,999
71.6,187.0,9.5,30.0,4.75,2.75,1.7,,30.5,,4.4,,12.07,19.5,20.5,0,0,0,Long Beach State (CA),1991,1352,331
73.1,198.0,10.0,32.0,4.62,2.7,1.72,,35.0,,4.29,,11.62,19.1,18.3,0,0,2,Ohio State,1991,1809,763
71.4,189.0,9.5,31.0,4.68,2.74,1.68,,32.0,,4.31,,11.73,0,0,0,0,0,Oklahoma,1991,0,0
68.8,175.0,8.88,29.5,4.59,2.66,1.6,,36.5,,4.34,,11.59,0,0,0,0,0,Clemson,1991,0,0
72.0,196.0,9.88,31.0,,,,,,,,,,20.6,15.8,0,0,8,Oregon,1991,1156,206
75.0,206.0,9.75,33.0,,,,,,,,,,15.3,15.2,0,0,1,Tennessee,1991,1547,567
68.3,176.0,8.88,30.5,4.73,2.8,1.73,,31.0,,4.17,,11.42,12.1,12.0,0,0,0,Houston,1991,2635,946
70.5,177.0,9.75,30.5,4.39,2.59,1.57,,36.0,,4.05,,10.98,14.8,15.4,18.8,21.6,1,Miami (FL),1991,1643,653
71.3,175.0,8.63,30.5,4.66,2.74,1.69,,28.5,,4.29,,11.7,14.6,15.4,20.9,18.2,0,Toledo,1991,1939,717
71.3,169.0,9.63,30.0,4.53,2.66,1.61,,30.0,,4.19,,11.72,0,0,0,0,0,Central Florida,1991,0,0
74.8,200.0,9.75,31.0,4.73,2.75,1.66,,33.0,,,,,18.5,16.2,,15.6,0,Maryland,1991,1721,629
69.9,171.0,8.75,29.0,4.71,2.77,1.71,,33.5,,4.41,,12.0,0,0,0,0,0,Anderson (IN),1991,0,0
73.8,189.0,9.63,31.5,4.93,2.82,1.73,,32.0,,4.32,,11.94,15.3,14.7,,28.8,0,Kentucky,1991,1219,565
71.8,174.0,9.63,32.5,4.55,2.66,1.64,,41.0,,4.23,,11.84,16.3,16.3,24.2,23.2,0,Oklahoma State,1991,1517,455
68.8,166.0,9.63,30.5,4.49,2.62,1.56,,34.5,,4.25,,11.38,20.2,17.2,0,0,9,Missouri,1991,896,524
77.0,210.0,10.25,34.5,4.69,2.73,1.64,,37.0,,4.15,,11.24,15.0,15.9,,0.0,3,Stanford,1991,2352,917
71.9,175.0,10.25,32.0,4.56,2.64,1.6,,36.5,,4.18,,11.46,15.4,15.5,0,0,1,Nevada Las Vegas,1991,2189,1046
67.8,169.0,9.25,29.75,4.54,2.7,1.67,,35.5,,4.23,,11.44,12.9,12.4,,22.1,0,Purdue,1991,632,581
70.0,179.0,9.13,30.5,4.62,2.72,1.66,,31.5,,4.33,,11.71,19.0,18.6,0,0,9,UCLA,1991,1137,723
70.6,176.0,9.63,31.5,4.46,2.65,1.56,,38.5,,3.96,,10.83,18.8,19.6,0,0,3,Florida,1991,1585,770
75.5,205.0,9.75,34.5,,,,,,,,,,22.0,22.0,,9.7,1,Virginia,1991,2504,1190
69.0,176.0,9.63,31.25,4.72,2.77,1.65,,36.5,,4.41,,11.7,16.1,16.1,0,0,0,UCLA,1991,1483,643
70.0,200.0,9.63,29.5,,,,,,,,,,7.2,11.3,18.7,19.3,0,Tennessee,1991,363,122
72.4,195.0,9.13,32.5,4.55,2.66,1.65,,31.5,,4.29,,11.55,0,0,0,0,5,Tennessee,1991,0,0
71.4,158.0,8.88,30.5,4.66,2.73,1.65,,34.5,,3.95,,11.11,15.9,15.6,0,0,1,Ohio State,1991,1419,652
72.4,189.0,10.5,31.5,,,,,,,,,,0,0,0,0,0,Tennessee State,1991,0,0
68.4,188.0,8.75,30.5,4.61,2.73,1.69,,32.5,,4.33,,11.73,0,0,0,0,0,Edinboro (PA),1991,0,0
70.4,185.0,9.13,30.5,4.48,2.6,1.58,,35.5,,4.15,,11.73,0,0,20.7,23.1,1,Colorado,1991,0,0
68.0,153.0,8.63,28.5,4.81,2.77,1.65,,31.5,,4.15,,11.21,11.2,13.7,0,0,0,San Diego State,1991,1518,697
74.9,215.0,10.0,33.0,4.62,2.7,1.61,,35.5,,4.38,,11.46,0,0,0,0,0,Grambling State (LA),1991,0,0
72.3,179.0,9.25,31.0,4.59,2.67,1.69,,,,,,,20.9,20.6,21.1,21.0,4,Arkansas,1991,1874,897
71.0,170.0,9.75,30.5,4.67,2.77,1.65,,33.5,,4.32,,11.77,12.7,13.1,0,0,0,Louisiana Tech,1991,2449,994
67.6,163.0,9.25,28.5,4.66,2.72,1.63,,32.5,,4.29,,11.35,14.1,12.9,0,0,0,Auburn,1991,1318,650
72.4,207.0,10.38,32.0,4.6,2.69,1.64,,38.5,,4.37,,11.8,0,0,0,0,0,Winston-Salem State (NC),1991,0,0
69.6,177.0,9.38,28.0,4.45,2.66,1.62,,31.0,,4.21,,11.47,14.7,14.0,30.3,25.3,2,Clemson,1991,419,309
71.9,194.0,8.88,30.5,4.79,2.81,1.71,,30.0,,4.35,,11.67,0,0,0,0,0,Montana,1991,0,0
69.8,194.0,10.0,30.5,4.81,2.81,1.72,,32.5,,4.28,,11.76,21.7,22.6,0,0,0,Indiana,1991,1603,717
73.0,187.0,9.13,31.5,4.64,2.7,1.68,,35.5,,4.09,,10.89,0,0,0,0,0,Nebraska-Kearney,1991,0,0
71.6,188.0,9.88,31.5,4.73,2.74,1.7,,33.0,,4.21,,11.42,14.1,13.7,0,0,0,Texas,1991,1567,565
68.6,176.0,9.0,29.5,4.44,2.6,1.61,,34.0,,4.37,,11.28,0,0,23.9,22.5,0,Louisiana State,1991,0,0
75.9,183.0,9.63,32.5,,,,,,,,,,14.4,15.7,0,0,0,Illinois,1991,1588,863
68.4,173.0,9.0,28.0,4.56,2.7,1.65,,31.0,,4.34,,11.54,15.4,16.5,,17.7,5,Southern California,1991,1819,1015
71.8,197.0,9.5,31.0,4.71,2.77,1.7,,28.0,,4.39,,12.1,0,0,0,0,0,Stephen F. Austin (TX),1991,0,0
72.0,199.0,9.5,30.75,4.85,2.88,1.67,,29.5,,4.19,,11.45,17.2,17.4,0,0,1,Florida State,1990,1375,569
72.5,203.0,9.88,29.63,4.44,2.65,1.57,,40.5,,4.36,,11.83,0,0,0,0,0,Arizona State,1990,0,0
72.0,196.0,9.38,31.25,4.66,2.79,1.67,,30.5,,4.27,,11.68,0,0,0,0,1,Nebraska,1990,0,0
72.6,196.0,9.38,28.5,4.52,2.7,1.59,,31.5,,4.23,,11.83,15.7,15.6,28.7,26.4,2,Illinois,1990,1404,927
70.0,190.0,9.0,30.0,4.7,2.73,1.61,,35.0,,4.23,,,0,0,0,0,0,Eastern Kentucky,1990,0,0
71.9,193.0,8.63,28.38,,,,,,,,,,0,0,0,0,0,Villanova,1990,0,0
69.9,181.0,9.5,29.88,4.69,2.77,1.63,,32.5,,,,,13.7,14.8,0,0,4,Michigan,1990,826,425
69.6,183.0,8.25,30.0,4.72,2.82,1.66,,28.5,,4.35,,11.84,30.4,22.5,0,0,0,Boston College,1990,1419,516
74.0,195.0,10.0,32.25,4.59,2.76,1.61,,37.5,,4.07,,11.13,17.4,20.2,25.8,25.8,0,Clemson,1990,1592,504
72.8,189.0,9.25,31.25,4.65,2.76,1.64,,35.0,,4.15,,11.26,15.4,15.4,0,0,9,Miami (FL),1990,1341,833
71.5,192.0,9.75,29.5,4.69,2.79,1.64,,31.5,,4.13,,11.56,0,0,0,0,0,Indiana State,1990,0,0
74.9,182.0,9.75,31.5,,,,,,,,,,18.4,16.1,0,0,0,San Jose State,1990,1641,754
70.3,188.0,9.5,29.63,4.75,2.8,1.61,,34.0,,4.16,,11.29,0,0,0,0,0,Arizona State,1990,0,0
70.4,181.0,9.63,30.38,4.62,2.74,1.6,,34.5,,4.07,,11.12,15.7,11.6,0,0,0,UCLA,1990,1514,471
70.6,195.0,9.25,30.75,4.58,2.67,1.6,11.0,,115.0,,,,0,0,,13.6,0,Colorado,1990,0,0
71.4,187.0,9.75,31.0,4.61,2.73,1.58,,35.0,,4.18,,11.3,11.8,13.5,19.1,21.8,0,Minnesota,1990,1161,366
71.1,186.0,10.38,30.25,4.79,2.83,1.68,,32.0,,4.68,,12.29,0,0,0,0,0,Western Kentucky,1990,0,0
74.0,203.0,8.13,31.75,4.68,2.76,1.65,,33.5,,4.44,,11.79,18.0,16.8,,14.0,0,Maryland,1990,556,342
74.3,179.0,8.5,31.0,4.6,2.73,1.66,,31.5,,4.12,,11.63,19.9,18.0,,20.0,8,Mississippi,1990,2274,816
70.0,177.0,8.0,30.38,4.52,2.7,1.55,,34.5,,4.13,,11.28,18.0,17.9,,13.0,0,Bowling Green (OH),1990,2491,916
71.0,163.0,9.13,29.13,4.53,2.69,1.61,,32.5,,,,,18.8,17.6,0,0,0,Duke,1990,3318,1149
68.5,167.0,8.5,26.88,4.59,2.71,1.56,,33.0,,4.04,,11.43,0,0,0,0,0,Arkansas,1990,0,0
67.5,156.0,9.75,28.0,4.5,2.66,1.55,,37.5,,4.06,,11.24,0,0,0,0,0,Boston College,1990,0,0
70.6,169.0,10.0,30.13,4.62,2.73,1.56,,31.5,,4.24,,11.5,11.2,12.9,,19.0,0,Southern California,1990,2109,694
72.9,191.0,8.63,31.13,4.48,2.69,1.57,,32.5,,4.44,,11.62,21.3,20.8,,15.0,5,Arizona State,1990,875,574
68.5,175.0,9.38,28.75,4.51,2.66,1.55,,38.0,,4.05,,11.24,0,0,0,0,0,Grambling State (LA),1990,0,0
66.0,142.0,8.0,28.5,,,,,,,,,,15.0,17.1,13.7,21.2,6,Texas,1990,1842,449
72.3,180.0,7.88,31.0,4.62,2.84,1.59,,29.5,,4.65,,12.06,0,0,0,0,0,Fairmont (WV),1990,0,0
75.1,207.0,9.88,31.75,4.92,2.91,1.66,,30.5,,4.45,,,13.6,15.9,,12.0,0,Florida State,1990,731,299
69.5,164.0,9.25,29.5,4.57,2.69,1.58,,32.5,,,,,15.6,13.8,0,0,0,Arizona,1990,275,140
71.3,172.0,8.63,30.38,4.61,2.75,1.6,,35.5,,4.52,,,19.8,18.6,0,0,3,Florida State,1990,1582,535
69.3,167.0,8.25,30.38,4.65,2.76,1.59,,30.5,,4.29,,11.45,14.9,16.2,25.3,21.9,6,New Mexico,1990,4254,1315
73.6,204.0,9.5,32.0,4.57,2.73,1.6,,29.5,,4.2,,11.91,17.3,19.5,,19.0,3,Michigan,1990,2163,711
67.0,169.0,8.88,28.13,4.6,2.73,1.6,,,,4.24,,,15.8,16.6,0,0,0,Louisiana State,1990,2196,934
70.0,182.0,8.25,29.0,4.58,2.71,1.59,,31.5,,4.16,,11.27,0,0,0,0,0,Oregon,1990,0,0
70.0,170.0,8.0,29.88,4.56,2.7,1.58,,34.0,,4.41,,11.77,21.0,19.2,0,0,0,Frenso State (CA),1990,1169,673
70.8,181.0,9.5,29.5,4.58,2.71,1.6,,34.0,,4.01,,11.31,16.2,15.7,0,0,3,Wake Forest,1990,2949,1053
75.5,195.0,8.5,32.5,4.66,2.8,1.63,,30.0,,,,,18.1,19.5,0,0,2,West Virginia,1990,1366,850
68.8,174.0,8.75,28.63,4.71,2.79,1.63,,32.0,,,,,0,0,0,0,0,Washington,1990,0,0
72.9,207.0,9.38,31.63,4.69,2.79,1.67,,33.0,,,,,22.2,21.0,0,0,0,Hawaii,1990,2265,1043
74.1,205.0,9.75,31.25,4.49,2.68,1.6,,34.5,,4.2,,11.2,0,0,0,0,0,Lamar (TX),1990,0,0
69.0,183.0,8.38,30.75,4.38,2.64,1.55,,28.5,,,,,16.6,17.6,0,0,4,Florida,1990,953,166
71.5,189.0,8.63,30.0,4.53,2.7,1.64,,31.0,,4.2,,11.7,23.5,17.5,0,0,0,Arizona,1990,438,188
69.8,172.0,9.0,29.63,4.71,2.76,1.64,,27.5,,4.31,,11.49,18.0,15.9,0,0,0,Kansas,1990,1547,898
69.5,177.0,9.0,30.63,4.57,2.73,1.6,,34.0,,,,,18.3,18.0,0,0,6,Washington State,1990,2250,548
70.4,166.0,9.25,29.75,4.64,2.74,1.6,,31.0,,4.09,,11.62,12.9,14.1,17.4,18.8,5,Bowling Green (OH),1990,2231,645
69.9,179.0,9.5,30.13,4.67,2.81,1.63,,29.5,,,,,23.8,18.9,0,0,0,Pittsburgh,1990,1662,879
71.8,181.0,9.5,29.88,4.52,2.67,1.59,,35.0,,4.2,,11.8,12.4,13.4,0,0,5,Purdue,1990,1855,630
69.0,168.0,9.5,29.5,4.88,2.91,1.7,,29.5,,4.25,,11.67,13.5,13.0,0,0,0,Illinois,1990,1115,458
70.0,174.0,9.88,30.13,4.61,2.72,1.62,,30.5,,,,,15.0,13.0,0,0,0,Tennessee,1990,1617,511
71.0,184.0,8.5,30.5,4.42,2.64,1.53,,35.5,,,,,23.8,23.6,36.0,27.1,2,Auburn,1990,1320,714
71.6,181.0,,,4.61,2.65,1.55,,31.5,,4.41,,11.68,14.0,14.1,0,0,4,Southern California,1989,1737,952
70.5,165.0,,,4.55,2.67,1.56,,35.5,,4.03,,10.91,0,0,0,0,0,Marshall (WV),1989,0,0
70.8,176.0,,,4.42,2.59,1.53,,36.5,,4.08,,10.93,0,0,0,0,0,Chadron State (NE),1989,0,0
74.1,197.0,,,4.64,2.73,1.59,,34.0,,4.34,,11.74,10.8,15.5,,18.0,0,Michigan State,1989,340,65
68.9,165.0,,,4.45,2.6,1.54,,37.0,,4.08,,11.41,0,0,0,0,8,Nebraska,1989,0,0
75.3,200.0,,,4.68,2.77,1.6,,33.5,,4.11,,11.39,15.9,15.1,0,0,0,Miami (FL),1989,787,746
73.6,197.0,,,4.53,2.67,1.58,,36.0,,4.24,,11.29,0,0,0,0,0,Northern Arizona,1989,0,0
70.4,175.0,,,4.76,2.77,1.59,,31.0,,4.03,,11.35,0,0,0,0,0,Cincinnati,1989,0,0
73.0,213.0,,,4.53,2.74,1.6,,29.5,,4.49,,12.11,12.5,13.1,19.8,19.3,0,Texas Christian,1989,759,188
73.5,194.0,,,,,,,,,,,,14.7,14.6,22.8,21.8,0,Texas Christian,1989,1386,440
66.0,144.0,,,4.44,2.62,1.55,,33.0,,4.38,,11.54,0,0,0,0,0,Troy (AL),1989,0,0
75.9,216.0,,,4.67,2.69,1.6,,33.0,,4.13,,11.53,0,0,0,0,0,Oklahoma State,1989,0,0
73.6,204.0,,,4.45,2.6,1.57,,33.0,,4.24,,11.63,15.3,18.7,24.6,24.6,2,Virginia,1989,2399,444
71.3,163.0,,,,,,,,,,,,12.8,17.6,0,0,0,Cal-State Fullerton,1989,1264,166
71.3,185.0,,,,,,,31.5,,4.03,,11.57,14.1,16.0,0,0,0,Syracuse,1989,989,580
76.1,203.0,,,4.99,2.86,1.72,,32.5,,4.55,,,0,0,0,0,0,Long Beach State (CA),1989,0,0
73.0,176.0,,,4.56,2.69,1.58,,32.5,,4.24,,11.59,16.4,17.7,0,0,0,Mississippi State,1989,1520,477
70.0,182.0,,,4.56,2.7,1.57,,31.0,,4.36,,11.85,0,0,0,0,4,Texas A&M,1989,0,0
70.5,173.0,,,4.65,2.73,1.58,,32.0,,4.23,,11.83,13.5,13.4,14.0,20.1,0,Tulsa (OK),1989,1057,352
73.4,186.0,,,4.54,2.67,1.55,,32.0,,4.32,,11.99,20.3,17.3,0,0,3,Arizona,1989,1967,508
68.5,172.0,,,4.67,2.76,1.61,14.0,33.5,119.0,4.36,,11.68,0,0,16.0,16.0,0,Utah,1989,0,0
73.1,190.0,,,4.51,2.64,1.58,,38.5,,4.07,,11.39,14.9,15.1,0,0,5,Maryland,1989,1253,433
70.8,185.0,,,,,,,,,,,,19.8,23.4,0,0,0,Michigan,1989,1425,356
68.6,181.0,,,4.73,2.78,1.63,,28.5,,4.25,,11.51,0,0,0,0,0,Nevada Las Vegas,1989,0,0
72.1,174.0,,,4.44,2.63,1.5,,39.0,,4.22,,11.1,0,0,0,0,0,Colorado Mesa,1989,0,0
69.0,180.0,,,4.46,2.59,1.58,,33.0,,,,,0,0,0,0,1,Texas,1989,0,0
71.0,174.0,,,4.61,2.71,1.61,,32.0,,3.99,,10.96,0,0,0,0,0,Grand Valley State (MI),1989,0,0
70.3,181.0,,,4.74,2.76,1.62,,32.5,,4.27,,11.46,15.6,15.8,,20.4,0,Vanderbilt,1989,2964,1213
70.8,184.0,,,,,,,,,,,,19.4,14.3,0,0,0,Pittsburgh,1989,1104,349
71.6,169.0,,,4.43,2.62,1.52,,35.5,,4.23,,11.63,19.0,16.7,,19.5,2,North Carolina State,1989,1086,436
71.3,164.0,,,4.43,2.62,1.5,,37.5,,3.91,,10.83,0,0,0,0,0,Millikin (IL),1989,0,0
70.0,187.0,,,4.47,2.68,1.56,,35.0,,3.96,,11.37,24.6,20.5,0,0,1,Michigan State,1989,2992,961
70.0,178.0,,,4.58,2.68,1.57,,36.0,,4.19,,11.75,0,0,0,0,0,Ohio State,1989,0,0
75.9,195.0,,,4.56,2.69,1.58,,31.5,,4.05,,11.92,19.4,19.4,,6.0,0,Washington,1989,1648,737
69.6,179.0,,,4.59,2.72,1.59,,33.0,,4.39,,11.59,0,0,0,0,0,Utah State,1989,0,0
67.9,183.0,,,4.47,2.66,1.57,12.0,36.0,120.0,4.16,,11.09,0,0,18.0,22.4,0,Oklahoma,1989,0,0
71.1,173.0,,,4.55,2.65,1.55,,33.0,,4.24,,11.25,0,0,0,0,0,Virginia Military Inst (VA),1989,0,0
70.8,171.0,,,4.51,2.64,1.53,,34.5,,4.06,,10.89,0,0,0,0,0,Oregon State,1989,0,0
76.0,227.0,,,,,,,,,,,,21.1,19.4,0,0,2,Auburn,1989,1808,400
71.9,193.0,,,4.65,2.76,1.59,,32.0,,4.32,,11.28,0,0,0,0,0,Northwestern State (LA),1989,0,0
70.9,197.0,,,4.52,2.67,1.58,,33.0,,4.28,,11.48,20.8,17.0,15.3,15.7,0,Kansas,1989,2266,812
71.9,173.0,,,4.81,2.89,1.64,,31.0,,4.19,,11.36,12.9,14.1,0,0,0,Boston College,1989,1965,902
68.5,156.0,,,,,,,,,,,,36.8,19.9,14.0,18.8,0,Texas Tech,1989,2007,184
71.9,187.0,,,4.69,2.74,1.63,,32.0,,4.24,,11.36,0,0,0,0,0,Auburn,1989,0,0
68.8,181.0,,,4.63,2.73,1.61,9.0,37.5,124.0,4.28,,11.93,0,0,23.9,22.8,0,Kent State (OH),1989,0,0
68.1,177.0,,,4.62,2.68,1.58,,30.5,,4.3,,11.61,0,0,0,0,0,North Carolina State,1989,0,0
72.5,199.0,10.0,,4.51,2.62,1.59,10.0,35.5,124.0,4.3,,11.72,15.8,17.5,0,0,0,Maryland,1988,1895,617
75.3,215.0,8.0,,4.57,2.67,1.65,11.0,25.0,104.0,4.57,,11.97,14.3,14.1,0,0,8,Penn State,1988,296,286
72.1,186.0,9.25,,4.58,2.66,1.62,8.0,,,,,,12.3,17.1,19.4,22.9,0,Mississippi,1988,2012,515
71.6,169.0,9.5,,4.45,2.6,1.57,4.0,35.5,117.0,4.31,,11.3,18.8,19.3,,14.6,2,UCLA,1988,2023,903
72.4,189.0,10.75,,4.61,2.66,1.6,12.0,33.0,117.0,4.34,,11.67,16.9,12.6,21.6,22.9,0,Colorado State,1988,1074,372
75.4,214.0,10.25,,4.57,2.67,1.63,13.0,33.5,118.0,4.4,,11.57,0,0,0,0,0,California,1988,0,0
69.4,157.0,8.5,,4.45,2.52,1.54,7.0,38.0,126.0,4.16,,11.33,21.0,16.4,0,0,8,Oregon,1988,739,399
71.1,182.0,9.25,,4.48,2.61,1.59,13.0,,,,,,13.6,18.7,0,0,2,Miami (FL),1988,1493,394
72.0,193.0,9.0,,4.39,2.58,1.59,,,,,,,21.7,18.2,19.8,23.4,1,Notre Dame,1988,2493,846
70.9,152.0,8.5,,4.46,2.59,1.59,3.0,31.0,103.0,4.22,,11.29,0,0,0,0,0,Howard (DC),1988,0,0
69.1,174.0,8.5,,4.4,2.54,1.54,3.0,30.0,109.0,4.34,,11.49,20.7,19.8,0,0,1,Arizona State,1988,2694,870
71.5,188.0,8.75,,,,,3.0,,,,,,13.8,14.8,0,0,1,Louisiana State,1988,2708,993
69.4,169.0,7.75,,4.64,2.68,1.63,5.0,28.5,106.0,4.18,,11.52,9.3,10.6,0,0,0,Auburn,1988,564,398
66.8,168.0,9.0,,4.7,2.67,1.63,8.0,28.5,108.0,4.38,,11.8,0,0,0,0,0,Nicholls State (LA),1988,0,0
72.1,193.0,9.5,,4.41,2.61,1.63,9.0,35.0,117.0,4.23,,11.65,16.0,17.6,11.0,16.5,3,Iowa,1988,1813,978
71.4,186.0,8.75,,4.64,2.7,1.68,12.0,30.5,108.0,4.23,,11.5,18.7,16.0,,17.5,0,Arizona,1988,834,112
69.5,168.0,8.0,,4.37,2.55,1.54,6.0,32.0,115.0,4.05,,11.31,0,0,0,0,0,Central Florida,1988,0,0
70.4,187.0,10.25,,4.75,2.72,1.67,10.0,29.0,108.0,4.35,,11.71,16.6,15.1,17.5,21.0,0,Washington,1988,1393,712
74.3,192.0,8.5,,4.75,2.73,1.6,7.0,28.5,112.0,4.5,,12.03,15.9,16.3,0,0,0,Florida State,1988,1155,478
70.6,172.0,9.0,,4.78,2.77,1.67,9.0,28.0,112.0,4.37,,11.94,0,0,0,0,0,Syracuse,1988,0,0
71.5,174.0,8.5,,4.79,2.77,1.68,,28.0,,4.34,,11.81,25.7,26.0,,1.5,0,Temple,1988,1483,411
70.5,184.0,8.0,,4.62,2.73,1.68,11.0,31.5,117.0,4.45,,11.99,0,0,0,0,0,Arizona State,1988,0,0
72.4,180.0,8.5,,4.46,2.61,1.64,5.0,34.5,119.0,4.36,,11.26,0,0,0,0,0,Northern Arizona,1988,0,0
74.5,194.0,9.5,,4.84,2.8,1.7,,36.5,,4.44,,12.0,17.1,18.4,0,0,0,Southern California,1988,1249,359
70.6,179.0,8.75,,4.59,2.67,1.61,6.0,33.0,113.0,4.48,,11.55,12.3,14.6,23.9,24.2,0,Stanford,1988,2306,516
71.0,186.0,9.0,,,,,,,,,,,19.2,17.8,22.0,21.3,7,Indiana,1988,2361,1265
74.0,198.0,8.5,,4.72,2.75,1.68,17.0,30.5,108.0,4.45,,12.08,15.6,14.8,0,0,0,San Jose State,1988,2378,1262
74.5,203.0,9.5,,4.51,2.62,1.61,8.0,33.0,111.0,4.34,,11.59,16.4,15.5,0,0,0,Louisiana State,1988,1428,327
74.5,183.0,8.75,,4.59,2.68,1.63,6.0,33.3,119.0,4.32,,11.74,17.1,16.1,0,0,0,Brigham Young,1988,771,581
70.6,181.0,8.5,,4.38,2.59,1.62,14.0,32.0,111.0,4.2,,11.84,8.9,16.3,25.0,21.9,1,Tennessee,1988,765,98
69.4,156.0,7.75,,4.47,2.6,1.53,8.0,32.0,111.0,4.32,,11.7,18.1,18.1,0,0,1,Maryland,1988,1446,381
69.0,173.0,9.0,,,,,13.0,,,,,,0,0,0,0,0,Puget Sound (WA),1988,0,0
72.1,194.0,9.25,,4.62,2.69,1.66,9.0,30.5,110.0,4.48,,11.88,20.1,19.9,24.1,24.1,0,Georgia,1988,814,301
73.9,198.0,9.25,,4.78,2.8,1.67,2.0,28.5,103.0,4.44,,11.98,0,0,0,0,0,Alabama State,1988,0,0
69.4,175.0,8.75,,4.36,2.54,1.55,17.0,36.0,,,,,0,0,0,0,2,Miami (FL),1988,0,0
72.0,170.0,9.0,,4.68,2.71,1.64,8.0,31.0,114.0,4.51,,12.33,0,0,0,0,0,Albany State (GA),1988,0,0
71.6,179.0,9.0,,4.48,2.64,1.58,8.0,30.5,110.0,4.11,,11.11,14.7,16.8,13.0,17.2,1,Miami (OH),1988,1609,574
71.5,202.0,9.5,,,,,,,,,,,14.8,14.8,0,0,1,South Carolina,1988,2497,915
74.4,207.0,8.25,,4.7,2.66,1.63,6.0,30.5,115.0,4.45,,12.02,16.9,17.1,,5.0,0,South Carolina,1988,1336,576
71.8,197.0,9.0,,,,,9.0,,,,,,15.7,15.6,0,0,0,Nebraska,1988,640,329
77.0,225.0,10.0,,4.83,2.79,1.69,6.0,31.0,115.0,4.37,,11.81,0,0,23.2,23.2,0,West Virginia,1988,0,0
69.4,169.0,9.5,,4.4,2.58,1.57,7.0,34.0,120.0,4.4,,11.63,13.0,17.7,24.5,23.6,6,Nevada Las Vegas,1988,1826,586
67.5,162.0,8.25,,4.46,2.59,1.58,10.0,34.5,110.0,4.02,,11.24,0,0,0,0,7,Illinois,1988,0,0
72.3,196.0,10.5,,4.68,2.73,1.69,7.0,32.0,111.0,4.38,,11.48,15.4,15.3,0,0,0,Cal-State Fullerton,1988,1504,832
71.8,196.0,8.25,,4.67,2.7,1.61,3.0,29.0,107.0,4.25,,11.5,15.4,14.2,0,0,0,Alabama,1988,626,278
72.4,190.0,9.0,,4.53,2.64,1.6,6.0,25.5,106.0,4.64,,12.42,17.4,17.9,34.5,23.1,0,Kansas State,1988,358,279
71.8,176.0,9.0,,4.66,2.68,1.68,1.0,30.0,109.0,4.39,,12.1,0,0,0,0,0,Brigham Young,1988,0,0
74.9,202.0,9.0,,4.81,2.8,1.75,7.0,35.0,114.0,4.32,,11.7,15.7,15.8,0,0,0,Tulane (LA),1988,3725,1206
72.1,202.0,10.0,33.0,4.64,2.69,1.62,7.0,32.0,114.0,4.52,,11.85,21.0,19.7,5.0,5.0,0,Southern Mississippi,1987,1261,463
68.0,157.0,8.25,30.25,4.6,2.61,1.58,,31.0,,4.41,,11.89,23.8,26.3,0,0,3,Frenso State (CA),1987,1629,785
70.1,188.0,9.5,32.0,4.52,2.61,1.54,4.0,32.0,114.0,4.26,,11.31,0,0,0,0,0,Eastern Illinois,1987,0,0
70.8,174.0,9.25,30.0,4.63,2.69,1.61,4.0,29.5,114.0,4.5,,12.23,12.1,15.3,0,0,0,Alabama,1987,963,315
70.9,178.0,9.0,30.0,,,,8.0,,,,,,18.2,16.6,0,0,7,Brigham Young,1987,2429,839
